id,average-price,second-hand-resource,court,district,house-type,url,latitude,longtitude,second-hand-trading,build-time,address
58ffd0f65e986a07088a7a0f,142091,55,新康街甲一号,西城,住宅,https://m.fang.com/xiaoqu/bj/1010451187.html,39.964229583740234,116.38121795654297,17,1994,海淀区新街口北师大新康街甲一号
58ffd0f65e986a07088a7a10,115931,41,万和世家,西城,住宅,https://m.fang.com/xiaoqu/bj/1010023576.html,39.88526153564453,116.37196350097656,58,2002,右安门内大街10号(菜户营桥西北1200米)
58ffd0fe5e986a07088a7a11,128018,233,西绒线胡同,西城,住宅,https://m.fang.com/xiaoqu/bj/1010322383.html,39.90985870361328,116.38612365722656,2,2004,西单北大街向南600米路东
58ffd0fe5e986a07088a7a12,138850,113,德隆家园,西城,住宅,https://m.fang.com/xiaoqu/bj/1010198593.html,39.96075439453125,116.3871841430664,NULL,2003,德胜门外教场口街9号院
58ffd1035e986a07088a7a13,138020,15,远雄大观,西城,住宅,https://m.fang.com/xiaoqu/bj/1010236345.html,39.87961959838867,116.37449645996094,16,2008,宣武门半步桥42号院
58ffd1075e986a07088a7a14,99685,33,春风小区,西城,住宅,https://m.fang.com/xiaoqu/bj/1010216841.html,39.89065933227539,116.37242889404297,52,2001,牛街春风胡同
58ffd10c5e986a07088a7a15,115517,70,新街口西里一区,西城,住宅,https://m.fang.com/xiaoqu/bj/1010197215.html,39.951080322265625,116.37677764892578,175,2001,东教场胡同与新街口七条交叉路口东南角(星街坊购物中心西侧)
58ffd11a5e986a07088a7a16,106672,63,格调小区,西城,住宅,https://m.fang.com/xiaoqu/bj/1010771637.html,39.89155960083008,116.33332061767578,172,2006,马连道路6号院
58ffd11f5e986a07088a7a17,111237,39,红莲北里,西城,住宅,https://m.fang.com/xiaoqu/bj/1010216875.html,39.89193344116211,116.34126281738281,170,1985,马连道南街与红莲路交叉口
58ffd1215e986a07088a7a18,89843,15,红莲北里17号院,西城,住宅,https://m.fang.com/xiaoqu/bj/1010532583.html,39.89154815673828,116.33995819091797,59,2000,宣武广安门外红莲北里17号院
58ffd1395e986a07088a7a19,98502,16,丽水莲花二期,西城,住宅,https://m.fang.com/xiaoqu/bj/1010145143.html,39.89855194091797,116.33328247070312,NULL,2006,广安门外大街北侧
58ffd13d5e986a07088a7a1a,118153,1,教场口6号院,西城,住宅,https://m.fang.com/xiaoqu/bj/1010122423.html,39.959495544433594,116.38768005371094,1,2003,教场口街6号院
