id,second-hand-resource,longitude,court,address,house-type,latitude,url,average-price,second-hand-trading,build-time,district,,
59009c425e986a05ba0d9673,199,116.30567169189453,锋尚国际公寓,万柳中路南口,住宅,39.967777252197266,https://m.fang.com/xiaoqu/bj/1010025015.html,149321,60,2002,海淀,,
59009c575e986a05ba0d967a,224,116.3083267211914,中海雅园,紫竹桥西,住宅,39.94270706176758,https://m.fang.com/xiaoqu/bj/1010000223.html,95727,78,2000,海淀,,
59009c715e986a05ba0d9682,2,116.21171569824219,上庄三嘉信苑,上庄镇中心,住宅,40.13209533691406,https://m.fang.com/xiaoqu/bj/1010463943.html,27643,NULL,2011,海淀,,
59009cb65e986a05ba0d9694,9,116.2968978881836,万树园,海淀区树村厢黄旗,住宅,40.0327033996582,https://m.fang.com/xiaoqu/bj/1010302667.html,43818,NULL,1999,海淀,,
59009ce25e986a05ba0d96a0,10,116.33585357666016,毛纺厂西小区,清河朱房路北侧,住宅,40.03730392456055,https://m.fang.com/xiaoqu/bj/1010197783.html,49082,33,2000,海淀,,
59009d1b5e986a05ba0d96b0,32,116.3415298461914,悦秀园,西三旗环岛东南500米,住宅,40.06039047241211,https://m.fang.com/xiaoqu/bj/1010039993.html,63721,NULL,2013,海淀,,
59009d3f5e986a05ba0d96b7,8,116.33338928222656,上地621宿舍,信息路西侧,住宅,40.03804397583008,https://m.fang.com/xiaoqu/bj/1010378105.html,82904,63,1998,海淀,,
59009d485e986a05ba0d96bc,169,116.27911376953125,马连洼梅园,圆明园西路,住宅,40.03754425048828,https://m.fang.com/xiaoqu/bj/1010499783.html,77809,145,1996,海淀,,
59009d595e986a05ba0d96be,4,116.31996154785156,万寿寺甲2号,西三环北路法华路寺南侧,住宅,39.955543518066406,https://m.fang.com/xiaoqu/bj/1010618185.html,83159,NULL,2000,海淀,,
59009d6a5e986a05ba0d96c3,45,116.26777648925781,永定路85号院,永定路武警医院南侧,住宅,39.9145393371582,https://m.fang.com/xiaoqu/bj/1010339951.html,70850,34,1988,海淀,,
59009d7b5e986a05ba0d96c6,61,116.34117889404297,皂君西里,皂君庙路西侧,住宅,39.965354919433594,https://m.fang.com/xiaoqu/bj/1010216295.html,108044,92,1984,海淀,,
59009db65e986a05ba0d96d3,20,116.30364227294922,挂甲屯,万泉河快速路,住宅,40.002357482910156,https://m.fang.com/xiaoqu/bj/1010215707.html,80762,10,1980,海淀,,
59009dd65e986a05ba0d96da,152,116.28144836425781,西山庭院,圆明园西路与五环路交叉口,住宅,40.02426528930664,https://m.fang.com/xiaoqu/bj/1010035633.html,82148,18,2004,海淀,,
59009e105e986a05ba0d96df,5,116.21297454833984,红旗村6号院,香山南路,住宅,39.98577117919922,https://m.fang.com/xiaoqu/bj/1010700035.html,38891,4,1986,海淀,,
59009e2d5e986a05ba0d96e4,3,116.35862731933594,永泰庄6号院,北京海淀区永泰庄路,住宅,40.03782272338867,https://m.fang.com/xiaoqu/bj/1010608199.html,79995,NULL,2000,海淀,,
59009ec85e986a05ba0d96f7,2,116.32518768310547,西木楼,羊坊店,住宅,39.90337371826172,https://m.fang.com/xiaoqu/bj/1010216577.html,54041,NULL,2001,海淀,,
59009f855e986a05ba0d9714,2,116.3755874633789,志新东路甲8号,海淀志新村,住宅,39.999019622802734,https://m.fang.com/xiaoqu/bj/1010677933.html,76251,14,1991,海淀,,
59009f8f5e986a05ba0d9718,77,116.31027221679688,怡秀园,人大西门小南庄,住宅,39.9695930480957,https://m.fang.com/xiaoqu/bj/1010170347.html,107397,124,1999,海淀,,
59009f995e986a05ba0d971c,43,116.33370971679688,机械研究院西区,首体南路,住宅,39.94131088256836,https://m.fang.com/xiaoqu/bj/1010661317.html,101809,42,1989,海淀,,
59009fdf5e986a05ba0d9734,29,116.35594177246094,静淑苑,学清路西侧,住宅,40.0103874206543,https://m.fang.com/xiaoqu/bj/1010216201.html,97827,137,2001,海淀,,
5900a01f5e986a05ba0d973c,15,116.32695770263672,阜成路11号院,增光路,住宅,39.93028259277344,https://m.fang.com/xiaoqu/bj/1010200823.html,85215,NULL,2000,海淀,,
5900a0375e986a05ba0d9742,2,116.31120300292969,北洼路环保局宿舍,海淀区北洼路环保局宿舍,住宅,39.94687271118164,https://m.fang.com/xiaoqu/bj/1010560263.html,87654,31,1996,海淀,,
